openalex_work_id,acd_name,funder_id,funder_name,funder_ror,award_id,award_name,funder_award_id
W2606968003,Dr Chen  Xie,,National Key Research and Development Program of China,,G3119956371,,
W2606968003,Dr Chen  Xie,,National Key Research and Development Program of China,,G3150690530,,
W2606968003,Dr Chen  Xie,,National Natural Science Foundation of China,,G3174454293,,
W2606968003,Dr Chen  Xie,,Natural Science Foundation of Jiangsu Province,,G3724605301,,
W2606968003,Dr Chen  Xie,,Ministry of Education - Singapore,,G3935844793,,
W2606968003,Dr Chen  Xie,,Ministry of Education - Singapore,,G4654220494,,
W2606968003,Dr Chen  Xie,,Natural Science Foundation of Jiangsu Province,,G4814581757,,
W2606968003,Dr Chen  Xie,,Nanyang Technological University,,G4948563648,,
W2606968003,Dr Chen  Xie,,National Natural Science Foundation of China,,G4949490346,基于共轭高分子的pHe敏感型NIR-II肿瘤光学成像探针及光热疗的研究,
W2606968003,Dr Chen  Xie,,Government of Jiangsu Province,,G5342374583,,
W2606968003,Dr Chen  Xie,,National Natural Science Foundation of China,,G5390883651,,
W2606968003,Dr Chen  Xie,,National Natural Science Foundation of China,,G5651753851,,
W2606968003,Dr Chen  Xie,,Nanyang Technological University,,G5976549981,,
W2606968003,Dr Chen  Xie,,Nanyang Technological University,,G7110631062,,
W2606968003,Dr Chen  Xie,,Natural Science Foundation of Jiangsu Province,,G7290736988,,
W2606968003,Dr Chen  Xie,,National Natural Science Foundation of China,,G765384586,,
W2606968003,Dr Chen  Xie,,Natural Science Foundation of Jiangsu Province,,G8194691396,,
W2606968003,Dr Chen  Xie,,National Natural Science Foundation of China,,G8817573302,,
W2073919151,Dr Chen  Xie,,National Natural Science Foundation of China,,G4173339600,长循环聚乙烯基吡咯烷酮－聚己内酯纳米微粒的研究,
W2073919151,Dr Chen  Xie,,National Natural Science Foundation of China,,G4817851050,基于生物大分子组装的纳米载体及其药物传输系统的研究,
W2434532502,Dr Chen  Xie,,National Natural Science Foundation of China,,G8631446903,,
W2997832328,Dr Chen  Xie,,National Natural Science Foundation of China,,G7996077902,高信噪比多色SERS探针的制备及其在癌症精确检测中的应用研究,
W3042299110,Dr Chen  Xie,,Nanyang Technological University,,G3048563442,,
W3042299110,Dr Chen  Xie,,Nanyang Technological University,,G4948563648,,
W3042299110,Dr Chen  Xie,,National Natural Science Foundation of China,,G4949490346,基于共轭高分子的pHe敏感型NIR-II肿瘤光学成像探针及光热疗的研究,
W3042299110,Dr Chen  Xie,,National Natural Science Foundation of China,,G5685325544,,
W3042299110,Dr Chen  Xie,,Natural Science Foundation of Jiangsu Province,,G6587398288,,
W4392377610,Dr Chen  Xie,,National Natural Science Foundation of China,,G2166675615,,
W4392377610,Dr Chen  Xie,,National Key Research and Development Program of China,,G3788301487,,
W4392377610,Dr Chen  Xie,,Sun Yat-sen University,,G4170448679,,
W4392377610,Dr Chen  Xie,,Fundamental Research Funds for the Central Universities,,G4822424100,,
W4392377610,Dr Chen  Xie,,Guangdong Provincial Pearl River Talents Program,,G491445357,,
W4392377610,Dr Chen  Xie,,Key Technologies Research and Development Program of Guangzhou,,G5682691939,,
W4392377610,Dr Chen  Xie,,National Natural Science Foundation of China,,G5685325544,,
W4392377610,Dr Chen  Xie,,Natural Science Foundation of Jiangsu Province,,G6587398288,,
W4392377610,Dr Chen  Xie,,National Natural Science Foundation of China,,G79713105,,
W4392377610,Dr Chen  Xie,,Sun Yat-sen University,,G8950537708,,
W4392377610,Dr Chen  Xie,,National Natural Science Foundation of China,,G952019454,,
W4308178039,Dr Chen  Xie,,National Natural Science Foundation of China,,G2166675615,,
W4308178039,Dr Chen  Xie,,Natural Science Foundation of Jiangsu Province,,G2666059211,,
W4308178039,Dr Chen  Xie,,National Natural Science Foundation of China,,G5685325544,,
W4308178039,Dr Chen  Xie,,Natural Science Foundation of Jiangsu Province,,G6587398288,,
W4308178039,Dr Chen  Xie,,National Natural Science Foundation of China,,G7294143070,,
W4410779875,Dr Chen  Xie,,Jiangsu Provincial Key Research and Development Program,,G1090868561,,
W4410779875,Dr Chen  Xie,,National Key Research and Development Program of China,,G147002023,,
W4410779875,Dr Chen  Xie,,China Postdoctoral Science Foundation,,G368650153,,
W4410779875,Dr Chen  Xie,,Priority Academic Program Development of Jiangsu Higher Education Institutions,,G4385912475,,
W4410779875,Dr Chen  Xie,,National Natural Science Foundation of China,,G5265863640,,
W4410779875,Dr Chen  Xie,,National Key Research and Development Program of China,,G5502879980,,
W4410779875,Dr Chen  Xie,,National Natural Science Foundation of China,,G7288324066,,
W4410779875,Dr Chen  Xie,,National Natural Science Foundation of China,,G8475855818,,
W4403387919,Dr Chen  Xie,,Natural Science Foundation of Jiangsu Province,,G1665678741,,
W4403387919,Dr Chen  Xie,,National Natural Science Foundation of China,,G2166675615,,
W4403387919,Dr Chen  Xie,,Nanjing University of Posts and Telecommunications,,G4105207728,,
W4403387919,Dr Chen  Xie,,Nanjing University of Posts and Telecommunications,,G519254759,,
W4403387919,Dr Chen  Xie,,Nanjing University of Posts and Telecommunications,,G7648092131,,
W4403387919,Dr Chen  Xie,,National Natural Science Foundation of China,,G79713105,,
W4410823685,Dr Chen  Xie,,National Natural Science Foundation of China,,G1495424930,,
W4410823685,Dr Chen  Xie,,Natural Science Foundation of Jiangsu Province,,G1665678741,,
W4410823685,Dr Chen  Xie,,National Natural Science Foundation of China,,G2166675615,,
W4410823685,Dr Chen  Xie,,National Natural Science Foundation of China,,G79713105,,
W4410823685,Dr Chen  Xie,,Basic Research Program of Jiangsu Province,,G8317533372,,
W4410132455,Dr Chen  Xie,,National Natural Science Foundation of China,,G1495424930,,
W4410132455,Dr Chen  Xie,,Natural Science Foundation of Jiangsu Province,,G1665678741,,
W4410132455,Dr Chen  Xie,,National Natural Science Foundation of China,,G2166675615,,
W4410132455,Dr Chen  Xie,,Nanjing University of Posts and Telecommunications,,G4105207728,,
W4410132455,Dr Chen  Xie,,Nanjing University of Posts and Telecommunications,,G519254759,,
W4410132455,Dr Chen  Xie,,National Natural Science Foundation of China,,G5277166330,,
W4410132455,Dr Chen  Xie,,National Natural Science Foundation of China,,G79713105,,
W4410132455,Dr Chen  Xie,,Basic Research Program of Jiangsu Province,,G8317533372,,
W2267843151,Dr Chen  Xie,,National Natural Science Foundation of China,,G449344888,,
W2267843151,Dr Chen  Xie,,Ministry of Education of the People's Republic of China,,G4738319791,,
W2267843151,Dr Chen  Xie,,National Natural Science Foundation of China,,G8631446903,,
W2398316775,Dr Chen  Xie,,National Natural Science Foundation of China,,G449344888,,
W2398316775,Dr Chen  Xie,,Ministry of Education of the People's Republic of China,,G4738319791,,
W2398316775,Dr Chen  Xie,,National Natural Science Foundation of China,,G8631446903,,
W2886412884,Dr Chen  Xie,,Nanyang Technological University,,G3809263448,,
W2950109999,Dr Chen  Xie,,National Natural Science Foundation of China,,G449344888,,
W2581931278,Dr Chen  Xie,,National Natural Science Foundation of China,,G3345744955,含铱配合物的肿瘤缺氧敏感的近红外高分子探针,
W2581931278,Dr Chen  Xie,,National Natural Science Foundation of China,,G4173339600,长循环聚乙烯基吡咯烷酮－聚己内酯纳米微粒的研究,
W2581931278,Dr Chen  Xie,,National Natural Science Foundation of China,,G6749381525,,
W2581931278,Dr Chen  Xie,,National Natural Science Foundation of China,,G8380402916,,
W4200116041,Dr Chen  Xie,,National Natural Science Foundation of China,,G2166675615,,
W4200116041,Dr Chen  Xie,,National Natural Science Foundation of China,,G5685325544,,
W4200116041,Dr Chen  Xie,,Natural Science Foundation of Jiangsu Province,,G6587398288,,
W4200116041,Dr Chen  Xie,,Nanjing University of Posts and Telecommunications,,G8043002559,,
W2607275380,Dr Chen  Xie,,Nanyang Technological University,,G2881814529,,
W2607275380,Dr Chen  Xie,,Nanyang Technological University,,G3048563442,,
W2607275380,Dr Chen  Xie,,Nanyang Technological University,,G3809263448,,
W2607275380,Dr Chen  Xie,,Nanyang Technological University,,G4948563648,,
W2952645365,Dr Chen  Xie,,National Natural Science Foundation of China,,G449344888,,
W2952645365,Dr Chen  Xie,,National Natural Science Foundation of China,,G8631446903,,
W2583608783,Dr Chen  Xie,,Nanyang Technological University,,G2881814529,,
W2583608783,Dr Chen  Xie,,Nanyang Technological University,,G3048563442,,
W2583608783,Dr Chen  Xie,,Nanyang Technological University,,G4948563648,,
W2583608783,Dr Chen  Xie,,Nanyang Technological University,,G5976549981,,
W2583608783,Dr Chen  Xie,,Nanyang Technological University,,G7110631062,,
W3134559423,Dr Chen  Xie,,Natural Science Foundation of Jiangsu Province,,G1634281359,,
W3134559423,Dr Chen  Xie,,National Natural Science Foundation of China,,G3142509768,,
W3134559423,Dr Chen  Xie,,National Natural Science Foundation of China,,G6310791920,,
W3134559423,Dr Chen  Xie,,National Natural Science Foundation of China,,G6844733254,,
W3134559423,Dr Chen  Xie,,National Natural Science Foundation of China,,G7192839574,靶向肿瘤微环境的智能纳米粒子多点增效及精准激活的胃癌CAR-T治疗模式探索,
W3134559423,Dr Chen  Xie,,Nanjing Medical Science and Technique Development Foundation,,G7427827521,,
W3134559423,Dr Chen  Xie,,National Natural Science Foundation of China,,G7603684026,,
W3134559423,Dr Chen  Xie,,Natural Science Foundation of Jiangsu Province,,G7764142635,,
W3134559423,Dr Chen  Xie,,National Natural Science Foundation of China,,G958034684,调节肿瘤通透性增强乳腺癌放疗疗效的研究,
W2312626350,Dr Chen  Xie,,Fundamental Research Funds for the Central Universities,,G4178366131,,
W2312626350,Dr Chen  Xie,,National Natural Science Foundation of China,,G449344888,,
W2312626350,Dr Chen  Xie,,Fundamental Research Funds for the Central Universities,,G5062799014,,
W2395774395,Dr Chen  Xie,,National Natural Science Foundation of China,,G3345744955,含铱配合物的肿瘤缺氧敏感的近红外高分子探针,
W2395774395,Dr Chen  Xie,,National Natural Science Foundation of China,,G4173339600,长循环聚乙烯基吡咯烷酮－聚己内酯纳米微粒的研究,
W2395774395,Dr Chen  Xie,,National Natural Science Foundation of China,,G4817851050,基于生物大分子组装的纳米载体及其药物传输系统的研究,
W2278743502,Dr Chen  Xie,,National Natural Science Foundation of China,,G449344888,,
W2278743502,Dr Chen  Xie,,Fundamental Research Funds for the Central Universities,,G495958891,,
W2278743502,Dr Chen  Xie,,National Natural Science Foundation of China,,G8631446903,,
W1993930251,Dr Chen  Xie,,National Natural Science Foundation of China,,G449344888,,
W2960259125,Dr Chen  Xie,,National Natural Science Foundation of China,,G2516593544,共轭高分子光声/CT肿瘤靶向成像探针及其光热疗的应用,
W2960259125,Dr Chen  Xie,,State Key Laboratory of Chemo/Biosensing and Chemometrics,,G3712923576,,
W2960259125,Dr Chen  Xie,,National Natural Science Foundation of China,,G4949490346,基于共轭高分子的pHe敏感型NIR-II肿瘤光学成像探针及光热疗的研究,
W2960259125,Dr Chen  Xie,,National Natural Science Foundation of China,,G8816517958,,
W2300746922,Dr Chen  Xie,,National Natural Science Foundation of China,,G8631446903,,
W211488679,Dr Chen  Xie,,Nanjing Medical Science and Technique Development Foundation,,G1536721378,,
W211488679,Dr Chen  Xie,,National Natural Science Foundation of China,,G7495317630,,
W211488679,Dr Chen  Xie,,National Natural Science Foundation of China,,G8441325066,"肿瘤酶靶向及高穿透性纳米粒子/温敏凝胶""一体双相""系统对胃癌腹腔转移的疗效评价",
W2892294890,Dr Chen  Xie,,Ministry of Education - Singapore,,G2005928301,,
W2892294890,Dr Chen  Xie,,Nanyang Technological University,,G2881814529,,
W2892294890,Dr Chen  Xie,,Ministry of Education - Singapore,,G918659348,,
W2579731573,Dr Chen  Xie,,National Natural Science Foundation of China,,G8631446903,,
W4220797836,Dr Chen  Xie,,National Natural Science Foundation of China,,G2166675615,,
W4220797836,Dr Chen  Xie,,Ministry of Education - Singapore,,G2617861903,,
W4220797836,Dr Chen  Xie,,"Agency for Science, Technology and Research",,G275199919,,
W4220797836,Dr Chen  Xie,,Ministry of Education - Singapore,,G2882732966,,
W4220797836,Dr Chen  Xie,,Ministry of Education - Singapore,,G5525264205,,
W4220797836,Dr Chen  Xie,,National Natural Science Foundation of China,,G5685325544,,
W4220797836,Dr Chen  Xie,,Natural Science Foundation of Jiangsu Province,,G6587398288,,
W4220797836,Dr Chen  Xie,,Ministry of Education - Singapore,,G7277733853,,
W4220797836,Dr Chen  Xie,,Nanjing University of Posts and Telecommunications,,G7648092131,,
W4220797836,Dr Chen  Xie,,Nanjing University of Posts and Telecommunications,,G8043002559,,
W4220797836,Dr Chen  Xie,,Ministry of Education - Singapore,,G8054031704,,
W2758216085,Dr Chen  Xie,,Ministry of Education - Singapore,,G2989055885,,
W2758216085,Dr Chen  Xie,,Ministry of Education - Singapore,,G3054509762,,
W2758216085,Dr Chen  Xie,,Ministry of Education - Singapore,,G3523397310,,
W2758216085,Dr Chen  Xie,,Nanyang Technological University,,G5976549981,,
W3150386064,Dr Chen  Xie,,National Natural Science Foundation of China,,G4949490346,基于共轭高分子的pHe敏感型NIR-II肿瘤光学成像探针及光热疗的研究,
W3150386064,Dr Chen  Xie,,Open Research Fund of State Key Laboratory of Bioelectronics,,G495968805,,
W3150386064,Dr Chen  Xie,,National Natural Science Foundation of China,,G5685325544,,
W3150386064,Dr Chen  Xie,,Natural Science Foundation of Jiangsu Province,,G6587398288,,
W3150386064,Dr Chen  Xie,,National Natural Science Foundation of China,,G8816517958,,
W4298005469,Dr Chen  Xie,,National Natural Science Foundation of China,,G2166675615,,
W4298005469,Dr Chen  Xie,,Natural Science Foundation of Jiangsu Province,,G2523636618,,
W4298005469,Dr Chen  Xie,,Jiangsu University,,G4568618086,,
W4298005469,Dr Chen  Xie,,National Natural Science Foundation of China,,G5685325544,,
W4298005469,Dr Chen  Xie,,Natural Science Foundation of Jiangsu Province,,G6587398288,,
W2950355997,Dr Chen  Xie,,National Natural Science Foundation of China,,G449344888,,
W4385617436,Dr Chen  Xie,,National Natural Science Foundation of China,,G2166675615,,
W4385617436,Dr Chen  Xie,,Nanjing University of Posts and Telecommunications,,G519254759,,
W4385617436,Dr Chen  Xie,,National Natural Science Foundation of China,,G79713105,,
W4210309023,Dr Chen  Xie,,National Natural Science Foundation of China,,G2166675615,,
W4210309023,Dr Chen  Xie,,Natural Science Foundation of Jiangsu Province,,G2666059211,,
W4210309023,Dr Chen  Xie,,National Natural Science Foundation of China,,G3769546460,,
W4210309023,Dr Chen  Xie,,National Natural Science Foundation of China,,G4949490346,基于共轭高分子的pHe敏感型NIR-II肿瘤光学成像探针及光热疗的研究,
W4210309023,Dr Chen  Xie,,National Natural Science Foundation of China,,G5685325544,,
W4210309023,Dr Chen  Xie,,Natural Science Foundation of Jiangsu Province,,G6587398288,,
W4210309023,Dr Chen  Xie,,National Natural Science Foundation of China,,G7294143070,,
W4389527254,Dr Chen  Xie,,National Natural Science Foundation of China,,G1495424930,,
W4389527254,Dr Chen  Xie,,National Natural Science Foundation of China,,G2727863203,,
W4389527254,Dr Chen  Xie,,National Natural Science Foundation of China,,G3811256650,,
W4389527254,Dr Chen  Xie,,Nanjing University of Posts and Telecommunications,,G8059527039,,
W4405884937,Dr Chen  Xie,,Natural Science Foundation of Jiangsu Province,,G1665678741,,
W4405884937,Dr Chen  Xie,,National Natural Science Foundation of China,,G2166675615,,
W4405884937,Dr Chen  Xie,,National Natural Science Foundation of China,,G79713105,,
W4405884937,Dr Chen  Xie,,Basic Research Program of Jiangsu Province,,G8317533372,,
W4413176370,Dr Chen  Xie,,National Natural Science Foundation of China,,G1495424930,,
W4413176370,Dr Chen  Xie,,Natural Science Foundation of Jiangsu Province,,G1665678741,,
W4413176370,Dr Chen  Xie,,National Natural Science Foundation of China,,G2166675615,,
W4413176370,Dr Chen  Xie,,Nanjing University of Posts and Telecommunications,,G4105207728,,
W4413176370,Dr Chen  Xie,,Nanjing University of Posts and Telecommunications,,G519254759,,
W4413176370,Dr Chen  Xie,,National Natural Science Foundation of China,,G5277166330,,
W4413176370,Dr Chen  Xie,,National Natural Science Foundation of China,,G79713105,,
W4413176370,Dr Chen  Xie,,Basic Research Program of Jiangsu Province,,G8317533372,,
